Policy_ID,DOB,AGE,INCOME,PARENT1,HOME_VALUE,MARRIED,GENDER,EDUCATION,OCCUPATION,TRAVEL_TIME,CAR_USAGE,IDV,CAR_TYPE,RED_CAR,OLD_CLAIM,CLAIM_FREQ,MVR_POINTS,CLAIM_AMOUNT,CAR_AGE,CLAIM_STATUS,URBANICITY
63581743,16-Mar-39,60,$67349,No,$0,z_No,M,PhD,Professional,14,Private,$14230,Minivan,yes,$4461,2,3,$0,18,0,Highly Urban; Urban
495742019,21-Aug-61,38,$42245,No,$0,z_No,z_F,z_High School,z_Blue Collar,42,Commercial,$20510,z_SUV,no,$0,0,0,$0,1,0,z_Highly Rural; Rural
430472212,30-Aug-55,44,$18564,Yes,$117386,z_No,z_F,<High School,Clerical,12,Commercial,$13850,Pickup,no,$3828,3,3,$2059,6,1,Highly Urban; Urban
234056875,06-Jul-52,47,$12765,No,$0,z_No,z_F,<High School,Student,71,Private,$28640,Pickup,no,$0,0,1,$0,7,0,z_Highly Rural; Rural
256760194,01-Dec-41,57,$13235,No,$135560,z_No,z_F,Bachelors,Home Maker,6,Private,$10170,z_SUV,no,$8135,3,3,$2422,13,1,Highly Urban; Urban
435169079,23-Apr-53,46,,No,$369612,z_No,z_F,PhD,Manager,43,Private,$20440,Minivan,no,$0,0,0,$0,7,0,Highly Urban; Urban
202023928,20-Sep-51,48,$105051,No,$313504,z_No,M,Bachelors,Professional,37,Commercial,$16810,Van,yes,$6978,2,2,$1894,1,1,Highly Urban; Urban
608982026,22-Jan-63,36,$14729,No,$91594,Yes,M,<High School,Clerical,26,Private,$14270,Minivan,yes,$0,0,0,$0,6,0,z_Highly Rural; Rural
131511163,26-Dec-45,53,$126548,No,$0,z_No,z_F,Masters,Lawyer,64,Private,$19450,z_SUV,no,$0,0,0,$1058,13,1,Highly Urban; Urban
990242131,29-Dec-48,50,$56566,No,$222820,Yes,M,Masters,Manager,27,Commercial,$24850,Panel Truck,no,$1203,3,3,$6691,11,1,Highly Urban; Urban
763745844,14-Jun-59,40,$75188,No,$241182,Yes,z_F,z_High School,z_Blue Collar,25,Commercial,$13020,z_SUV,no,$44010,3,4,$1436,6,1,Highly Urban; Urban
727223664,12-Feb-61,38,$91952,No,$282565,z_No,M,Bachelors,Professional,30,Commercial,$17850,Van,no,$0,0,0,$0,3,0,z_Highly Rural; Rural
136807839,26-Jul-63,36,$45451,Yes,,z_No,z_F,Bachelors,Professional,48,Private,$9650,z_SUV,no,$0,0,0,$0,10,0,z_Highly Rural; Rural
544601009,25-Jan-53,46,$52932,No,$214272,Yes,z_F,Masters,,15,Commercial,$15560,Pickup,no,$18907,3,0,$0,17,0,Highly Urban; Urban
265777754,06-Feb-54,45,$56828,No,$201430,z_No,z_F,z_High School,z_Blue Collar,54,Commercial,$14060,Sports Car,no,$0,0,3,$937,9,1,Highly Urban; Urban
17384627,25-Dec-57,41,$53401,No,$0,z_No,z_F,Bachelors,z_Blue Collar,26,Commercial,$14210,z_SUV,no,$3189,2,1,$0,1,0,Highly Urban; Urban
964763388,03-Jun-44,55,$37794,No,$0,z_No,M,z_High School,Home Maker,38,Private,$17050,Minivan,no,$39617,3,4,$5631,1,1,Highly Urban; Urban
115806457,10-Jan-65,34,$28698,Yes,$0,z_No,z_F,z_High School,Clerical,32,Private,$10970,z_SUV,no,$0,0,0,$0,4,0,z_Highly Rural; Rural
533341484,23-Feb-68,31,$32838,No,$117101,Yes,M,<High School,Clerical,24,Commercial,$4600,Pickup,no,$0,0,0,$0,3,0,z_Highly Rural; Rural
313119300,21-Mar-61,38,$20145,No,$128953,Yes,z_F,z_High School,Home Maker,56,Private,$5200,Sports Car,no,$38063,1,0,$5192,1,1,Highly Urban; Urban
413423871,19-Dec-53,45,$197836,No,$504107,Yes,M,PhD,Lawyer,15,Private,$11280,Pickup,yes,$8832,3,6,$0,,0,Highly Urban; Urban
224632921,22-Dec-35,63,$44866,No,$203341,Yes,z_F,Masters,Manager,56,Private,$11160,Sports Car,no,$6499,1,9,$5692,14,1,Highly Urban; Urban
315593814,23-Apr-62,37,$91045,No,$206587,Yes,M,Masters,,22,Commercial,$27390,Panel Truck,no,$2215,3,3,$0,13,0,Highly Urban; Urban
709445077,24-May-58,41,$180031,No,$455995,Yes,z_F,Bachelors,Professional,25,Private,$8440,z_SUV,no,$0,0,0,$0,7,0,Highly Urban; Urban
5707989,29-Mar-58,41,$88426,Yes,$0,z_No,z_F,z_High School,z_Blue Collar,9,Commercial,$14440,z_SUV,no,$6193,3,2,$0,5,0,z_Highly Rural; Rural
176017386,13-Jul-52,47,$48776,No,$187090,Yes,z_F,z_High School,z_Blue Collar,5,Commercial,$17910,z_SUV,no,$0,0,2,$0,1,0,Highly Urban; Urban
255696249,10-Sep-63,36,$48741,No,$210875,Yes,z_F,z_High School,Manager,48,Private,$13230,z_SUV,no,$0,0,0,$0,1,0,Highly Urban; Urban
330276792,13-Feb-45,54,$88903,No,,Yes,M,Masters,Manager,32,Private,$15790,Minivan,yes,$0,0,0,$0,,0,Highly Urban; Urban
153680870,18-Mar-59,40,$85273,Yes,$257283,z_No,z_F,Masters,Lawyer,55,Private,$19070,z_SUV,no,$2907,2,5,$4246,15,1,Highly Urban; Urban
71921650,25-Jan-55,44,$21247,No,$112368,Yes,z_F,<High School,Clerical,35,Private,$3620,z_SUV,no,$3008,3,0,$0,7,0,Highly Urban; Urban
805970222,15-Jan-59,40,$51401,Yes,$179590,z_No,M,Bachelors,z_Blue Collar,15,Commercial,$9050,Pickup,no,$0,0,0,$0,6,0,z_Highly Rural; Rural
281348357,26-Jan-60,39,$133920,Yes,$0,z_No,z_F,Masters,Lawyer,41,Private,$18790,Minivan,no,$26926,2,0,$4172,15,1,Highly Urban; Urban
537833008,17-Jun-41,58,$220178,No,$561085,z_No,M,PhD,Doctor,41,Private,$13880,Minivan,yes,$4323,2,1,$0,11,0,Highly Urban; Urban
828359048,14-May-45,54,$79315,No,$255491,Yes,z_F,Bachelors,Manager,7,Private,$14830,Minivan,no,$0,0,2,$0,,0,Highly Urban; Urban
721543354,12-Aug-57,42,$73661,Yes,$0,z_No,z_F,<High School,z_Blue Collar,45,Commercial,$25940,Minivan,no,$0,0,0,$0,1,0,z_Highly Rural; Rural
974000448,14-Oct-62,37,$25346,No,,Yes,z_F,<High School,z_Blue Collar,36,Private,$11790,z_SUV,no,$31255,3,4,$0,6,0,Highly Urban; Urban
505487021,15-Jan-64,35,$105367,No,,Yes,M,Bachelors,Professional,30,Private,$15540,Minivan,yes,$0,0,4,$0,11,0,Highly Urban; Urban
212162970,24-Jul-53,46,$18311,No,$145159,Yes,M,Masters,Lawyer,33,Private,$27300,Minivan,no,$2607,4,8,$0,23,0,Highly Urban; Urban
272342712,07-Oct-45,54,$66955,No,$241544,z_No,z_F,Bachelors,Professional,23,Private,$23370,Pickup,no,$0,0,3,$0,10,0,Highly Urban; Urban
319208734,07-Oct-61,38,$41230,No,,Yes,M,Bachelors,Clerical,30,Commercial,$25730,Panel Truck,yes,$1410,1,10,$6528,5,1,Highly Urban; Urban
164905242,24-Nov-50,48,$59286,No,$225803,Yes,z_F,z_High School,Professional,49,Private,$19810,z_SUV,no,$0,0,0,$0,8,0,Highly Urban; Urban
702002572,08-Jun-66,33,$33285,Yes,$153247,z_No,z_F,z_High School,Clerical,28,Private,$10610,z_SUV,no,$3739,2,0,$0,1,0,Highly Urban; Urban
459216288,17-Feb-36,63,$54297,No,$231033,Yes,M,Bachelors,Professional,36,Private,$12150,Sports Car,yes,$0,0,0,$2643,12,1,Highly Urban; Urban
20408932,30-Dec-56,42,$52463,No,,Yes,M,z_High School,z_Blue Collar,18,Commercial,$34890,Panel Truck,no,$9058,2,5,$0,11,0,Highly Urban; Urban
791984052,23-Mar-69,30,$102113,Yes,$255135,z_No,M,z_High School,Manager,37,Private,$19720,Van,no,$6998,1,0,$0,1,0,Highly Urban; Urban
83360016,11-Jul-45,54,,No,$152054,Yes,z_F,<High School,z_Blue Collar,61,Private,$27310,Pickup,no,$0,0,0,$0,1,0,z_Highly Rural; Rural
761549990,19-May-56,43,,No,$183000,Yes,z_F,z_High School,z_Blue Collar,25,Private,$15710,Minivan,yes,$0,0,4,$2255,7,1,Highly Urban; Urban
594690877,01-Jul-54,45,$105756,No,$298161,Yes,z_F,PhD,Manager,36,Commercial,$20520,Pickup,no,$0,0,0,$0,1,0,Highly Urban; Urban
138960084,28-Aug-66,33,$0,No,$0,Yes,M,<High School,Student,38,Private,$5950,Pickup,yes,$0,0,0,$0,1,0,Highly Urban; Urban
63207789,06-Feb-51,48,$64916,No,$282967,Yes,M,Bachelors,z_Blue Collar,18,Commercial,$6200,Pickup,yes,$5893,1,6,$0,11,0,Highly Urban; Urban
745157230,26-Oct-66,33,$53041,No,$147510,Yes,z_F,z_High School,z_Blue Collar,45,Commercial,$19240,Pickup,no,$4445,2,9,$2439,10,1,Highly Urban; Urban
728563911,06-Mar-62,37,$64668,No,,z_No,z_F,Masters,Manager,5,Private,$4550,Sports Car,no,$0,0,1,$0,24,0,Highly Urban; Urban
285354802,05-Jan-61,38,$102020,Yes,$0,z_No,z_F,Masters,Lawyer,28,Private,$15500,z_SUV,no,$5306,2,5,$3726,1,1,Highly Urban; Urban
595696137,06-May-43,56,$133296,No,$390866,Yes,z_F,PhD,Manager,24,Private,$20430,Minivan,no,$0,0,0,$0,13,0,Highly Urban; Urban
114999708,29-Oct-46,53,$22953,No,$139610,Yes,M,<High School,Manager,24,Private,$11640,Pickup,yes,$0,0,0,$0,1,0,Highly Urban; Urban
142669423,13-Mar-55,44,$51279,No,$200803,Yes,M,<High School,z_Blue Collar,52,Commercial,$12200,Pickup,yes,$0,0,0,$40941,1,1,Highly Urban; Urban
424967789,13-Oct-48,51,$50173,No,$186074,Yes,z_F,z_High School,Clerical,22,Private,$11620,z_SUV,no,$0,0,0,$0,1,0,Highly Urban; Urban
124334242,13-Apr-50,49,$73242,No,$0,z_No,z_F,Bachelors,Home Maker,22,Private,$13580,z_SUV,no,$11479,1,4,$0,14,0,Highly Urban; Urban
325267397,20-Dec-65,33,$92261,Yes,$0,z_No,M,Bachelors,z_Blue Collar,28,Private,$13380,Minivan,yes,$0,0,0,$0,13,0,Highly Urban; Urban
315911975,06-Dec-69,29,$34600,No,$113013,Yes,M,z_High School,Manager,20,Private,$7860,Pickup,yes,$558,1,7,$0,1,0,Highly Urban; Urban
367581939,29-Mar-74,25,$46671,No,$125555,Yes,z_F,z_High School,Clerical,29,Private,$22140,Minivan,no,$7326,1,0,$0,,0,Highly Urban; Urban
341750688,03-Jul-52,47,$80963,No,$0,z_No,z_F,PhD,Doctor,35,Private,$40240,Sports Car,no,$0,0,0,$0,13,0,Highly Urban; Urban
503784924,28-Feb-55,44,$67373,Yes,$0,z_No,M,z_High School,Manager,15,Commercial,$32460,Panel Truck,yes,$8423,4,0,$0,1,0,Highly Urban; Urban
241800630,20-Apr-43,56,$0,No,$92380,z_No,z_F,Bachelors,Home Maker,34,Private,$24820,Sports Car,no,$0,0,0,$0,7,0,z_Highly Rural; Rural
81323076,17-May-46,53,$169926,No,$442348,Yes,z_F,PhD,Manager,49,Private,$6800,z_SUV,no,$0,0,0,$0,1,0,Highly Urban; Urban
291961707,20-Feb-53,46,$48656,No,$194871,Yes,z_F,Bachelors,z_Blue Collar,45,Private,$12580,z_SUV,no,$7450,1,3,$0,7,0,z_Highly Rural; Rural
670519706,16-Mar-55,44,$234825,No,$0,z_No,z_F,PhD,Doctor,14,Private,$16790,z_SUV,no,$32113,1,7,$4262,19,1,Highly Urban; Urban
812467239,28-Oct-60,39,$26454,No,$131738,Yes,z_F,Masters,Manager,45,Private,$8050,z_SUV,no,$7607,2,0,$0,1,0,Highly Urban; Urban
526071798,02-Nov-48,51,$103328,No,$323740,Yes,M,Bachelors,z_Blue Collar,53,Commercial,$16930,Van,no,$3204,2,3,$0,10,0,Highly Urban; Urban
590272679,06-Mar-72,27,,No,$0,z_No,z_F,<High School,z_Blue Collar,35,Private,$23900,Minivan,no,$2838,1,6,$0,4,0,Highly Urban; Urban
631567336,19-Jun-52,47,$49565,No,$0,z_No,z_F,<High School,z_Blue Collar,43,Private,$11160,Minivan,no,$4552,1,2,$0,6,0,Highly Urban; Urban
999138217,09-Sep-46,53,$109040,No,$327237,Yes,M,PhD,Doctor,48,Private,$28850,Minivan,yes,$0,0,1,$0,15,0,Highly Urban; Urban
709829127,22-Sep-56,43,$158180,Yes,,z_No,z_F,Masters,Lawyer,5,Private,$21620,z_SUV,no,$0,0,2,$0,15,0,Highly Urban; Urban
540615255,14-Aug-47,52,$63301,No,$213026,Yes,M,Bachelors,Professional,46,Commercial,$26630,Panel Truck,yes,$11364,1,1,$5399,15,1,Highly Urban; Urban
302592534,29-Jul-37,62,,No,$157022,Yes,M,<High School,z_Blue Collar,15,Private,$13940,Minivan,yes,$0,0,1,$3298,1,1,Highly Urban; Urban
472421871,19-Jan-47,52,$147351,No,$408720,Yes,M,Masters,Manager,24,Commercial,$21670,Van,yes,$0,0,0,$5908,10,1,Highly Urban; Urban
999926368,17-Feb-53,46,$57456,No,$207400,Yes,M,Bachelors,Manager,32,Private,$15160,Minivan,yes,$0,0,0,$0,6,0,Highly Urban; Urban
434092377,09-Oct-51,48,$63260,No,$0,z_No,z_F,z_High School,z_Blue Collar,7,Commercial,$24160,Minivan,no,$7858,2,9,$1748,1,1,Highly Urban; Urban
869119576,30-Nov-51,47,$53758,No,$0,z_No,z_F,z_High School,z_Blue Collar,55,Commercial,$15810,Sports Car,no,$684,1,0,$0,1,0,Highly Urban; Urban
845684294,06-Aug-54,45,,Yes,$0,z_No,M,Bachelors,Professional,26,Private,$17930,Van,yes,$41167,2,0,$3008,5,1,Highly Urban; Urban
230076650,11-Jul-58,41,$33623,No,$158987,Yes,z_F,z_High School,Clerical,43,Private,$8960,z_SUV,no,$23981,1,3,$0,5,0,Highly Urban; Urban
51717608,21-Jul-59,40,$0,No,$50343,Yes,z_F,z_High School,Home Maker,49,Private,$5500,Sports Car,no,$0,0,0,$2295,,1,Highly Urban; Urban
524930126,10-Oct-61,38,$43720,No,$203213,Yes,M,<High School,z_Blue Collar,46,Commercial,$11820,Pickup,no,$0,0,0,$0,1,0,Highly Urban; Urban
414453994,06-Sep-49,50,$15905,No,$0,Yes,M,z_High School,Student,20,Commercial,$8090,Minivan,yes,$5672,2,3,$5982,8,1,Highly Urban; Urban
997381145,08-Apr-54,45,$117640,No,$296369,Yes,M,Masters,Lawyer,48,Private,$13260,Minivan,yes,$0,0,3,$0,17,0,Highly Urban; Urban
961197985,05-Apr-55,44,$0,No,$0,Yes,z_F,z_High School,Student,22,Commercial,$1500,z_SUV,no,$11086,2,7,$7539,9,1,Highly Urban; Urban
65828173,17-Oct-68,31,$22988,Yes,$0,z_No,M,<High School,z_Blue Collar,21,Private,$4200,Minivan,yes,$0,0,0,$0,1,0,Highly Urban; Urban
55839290,24-Apr-62,37,$16071,Yes,$120881,z_No,z_F,z_High School,Home Maker,47,Private,$5240,z_SUV,no,$8100,1,6,$0,1,0,z_Highly Rural; Rural
282076733,18-Jun-50,49,$776,No,$108249,Yes,z_F,Bachelors,Home Maker,56,Private,$12960,z_SUV,no,$3116,2,0,$2027,10,1,Highly Urban; Urban
230629290,02-Apr-50,49,$34050,No,$172329,Yes,z_F,<High School,Clerical,37,Private,$9800,z_SUV,no,$0,0,0,$0,,0,z_Highly Rural; Rural
706747980,25-Jul-47,52,,No,,Yes,M,Bachelors,z_Blue Collar,30,Commercial,$21000,Van,no,$0,0,0,$0,9,0,z_Highly Rural; Rural
947448833,18-May-61,38,$89065,No,$229172,Yes,M,Bachelors,z_Blue Collar,12,Commercial,$14210,Minivan,yes,$1155,1,0,$5143,6,1,Highly Urban; Urban
538753932,19-Oct-47,52,$197895,No,$502063,Yes,z_F,Bachelors,z_Blue Collar,52,Commercial,$27670,Sports Car,no,$0,0,1,$0,11,0,Highly Urban; Urban
894690113,10-Jan-62,37,$47043,No,$210595,Yes,M,z_High School,z_Blue Collar,21,Commercial,$7070,Pickup,yes,$0,0,3,$0,8,0,z_Highly Rural; Rural
317830805,28-May-44,55,$64593,No,$200725,Yes,M,Masters,Lawyer,27,Private,$13460,Minivan,yes,$0,0,2,$0,10,0,Highly Urban; Urban
195551579,20-Jun-48,51,$59961,No,$200761,Yes,M,z_High School,z_Blue Collar,28,Commercial,$44130,Panel Truck,yes,$0,0,4,$3509,1,1,Highly Urban; Urban
987311024,07-Oct-41,58,$41712,No,$150884,Yes,z_F,Masters,,50,Commercial,$25070,Pickup,no,$0,0,2,$0,16,0,Highly Urban; Urban
119377306,15-May-55,44,$46420,No,$184409,z_No,z_F,Masters,Professional,51,Private,$11010,z_SUV,no,$0,0,0,$0,1,0,Highly Urban; Urban
91828015,06-Jun-62,37,$89596,No,$271298,Yes,M,PhD,Doctor,30,Private,$14160,Minivan,yes,$1344,1,5,$0,13,0,Highly Urban; Urban
467793698,10-Nov-67,32,$51346,No,$167536,Yes,z_F,Bachelors,Clerical,33,Private,$16650,z_SUV,no,$0,0,0,$0,9,0,z_Highly Rural; Rural
839068580,24-Jan-53,46,$69158,No,$234203,Yes,M,Masters,Lawyer,40,Private,$7940,z_SUV,no,$1495,1,3,$0,,0,Highly Urban; Urban
711832103,16-Jul-48,51,$36202,No,$164228,Yes,M,z_High School,z_Blue Collar,25,Commercial,$24220,Minivan,yes,$9587,1,5,$0,6,0,Highly Urban; Urban
422229191,26-Nov-62,36,$148595,Yes,$391168,z_No,M,Masters,,62,Commercial,$23380,Panel Truck,yes,$0,0,4,$3488,19,1,Highly Urban; Urban
716749196,12-Nov-59,40,$61057,No,$195866,Yes,M,Bachelors,z_Blue Collar,31,Commercial,$5500,Minivan,yes,$0,0,1,$0,6,0,Highly Urban; Urban
951564706,29-Aug-58,41,$98385,No,$331428,Yes,z_F,Masters,Lawyer,45,Private,$24840,Minivan,no,$0,0,0,$0,19,0,Highly Urban; Urban
481260186,25-Apr-35,64,$116518,No,$376273,Yes,z_F,PhD,Manager,49,Private,$16110,Sports Car,no,$0,0,0,$0,15,0,Highly Urban; Urban
328852626,27-Jul-77,22,$747,Yes,$0,z_No,M,Bachelors,Student,15,Commercial,$10070,Minivan,yes,$0,0,4,$0,1,0,Highly Urban; Urban
759412522,26-Sep-48,51,$95659,No,$296768,Yes,M,PhD,Lawyer,29,Private,$12320,Minivan,no,$0,0,1,$0,13,0,Highly Urban; Urban
374139986,03-Mar-68,31,$39456,No,$148093,Yes,z_F,Masters,,57,Private,$8550,Sports Car,no,$0,0,0,$0,9,0,Highly Urban; Urban
38101035,24-Sep-42,57,$101497,No,$261129,Yes,z_F,Masters,Professional,80,Private,$23560,Sports Car,no,$2898,2,4,$0,,0,Highly Urban; Urban
202760634,16-Jan-52,47,$122973,No,$0,z_No,z_F,Masters,Lawyer,32,Private,$31740,Van,no,$0,0,0,$0,20,0,Highly Urban; Urban
499881804,19-Sep-66,33,$83156,No,$255687,Yes,M,Bachelors,Professional,10,Private,$21830,Van,yes,$0,0,0,$0,6,0,Highly Urban; Urban
616164342,13-Feb-42,57,$147971,No,$376318,Yes,z_F,Masters,,36,Commercial,$25410,Pickup,no,$7441,4,2,$0,10,0,Highly Urban; Urban
156257492,25-Jun-64,35,$127504,Yes,$0,z_No,z_F,PhD,Manager,36,Private,$15380,z_SUV,no,$0,0,3,$1973,14,1,Highly Urban; Urban
333901497,16-Jul-55,44,$111321,No,$272246,Yes,M,Masters,Manager,30,Commercial,$22830,Panel Truck,yes,$0,0,0,$0,12,0,Highly Urban; Urban
689714266,15-Sep-56,43,$137117,No,$313152,Yes,M,Masters,,25,Commercial,$24090,Panel Truck,no,$0,0,5,$0,13,0,Highly Urban; Urban
551932370,17-Aug-54,45,$91324,No,$261739,z_No,M,Bachelors,Manager,31,Private,$6000,Pickup,yes,$0,0,0,$0,1,0,Highly Urban; Urban
99400146,04-Mar-55,44,,No,$302922,Yes,z_F,Masters,Lawyer,25,Private,$15450,z_SUV,no,$0,0,0,$0,15,0,Highly Urban; Urban
672049450,06-Sep-48,51,$97713,No,$296752,z_No,M,Bachelors,Professional,29,Private,$17750,Van,yes,$0,0,2,$0,9,0,Highly Urban; Urban
383985877,06-Jan-43,56,$222379,No,$535687,Yes,z_F,PhD,Manager,37,Private,$29340,Pickup,no,$0,0,1,$0,13,0,Highly Urban; Urban
634410685,05-Apr-63,36,$20800,No,$0,Yes,z_F,z_High School,Student,57,Private,$5400,z_SUV,no,$0,0,1,$0,6,0,Highly Urban; Urban
362866321,16-Nov-44,55,$59128,No,$173782,Yes,M,Bachelors,Manager,59,Commercial,$24130,Panel Truck,yes,$22302,1,1,$0,8,0,Highly Urban; Urban
344024832,27-Aug-53,46,$21238,No,$0,z_No,M,<High School,Clerical,41,Private,$6000,z_SUV,no,$6524,2,1,$0,7,0,Highly Urban; Urban
409866880,06-Jun-54,45,$0,No,$95330,Yes,z_F,z_High School,Home Maker,45,Private,$6000,z_SUV,no,$0,0,0,$0,1,0,z_Highly Rural; Rural
706593960,12-Apr-41,58,$70745,No,$237422,z_No,M,Bachelors,z_Blue Collar,15,Commercial,$16730,Van,yes,$6864,3,4,$2318,15,1,Highly Urban; Urban
3297822,27-Nov-50,48,$107503,No,$353815,Yes,z_F,Masters,Lawyer,24,Private,$28270,z_SUV,no,$0,0,0,$0,17,0,Highly Urban; Urban
527188414,02-May-43,56,$119361,No,$396499,Yes,z_F,Bachelors,Manager,5,Private,$31830,Minivan,no,$0,0,2,$0,11,0,Highly Urban; Urban
894930804,10-Dec-53,45,$88735,Yes,$0,z_No,M,Masters,Professional,37,Private,$13450,Minivan,yes,$0,0,2,$0,19,0,Highly Urban; Urban
492589235,31-Oct-54,45,$21123,No,$123825,Yes,M,<High School,Clerical,36,Private,$8110,Pickup,yes,$0,0,0,$0,1,0,Highly Urban; Urban
277875743,07-Sep-64,35,$14835,No,$133338,Yes,z_F,Bachelors,Home Maker,29,Private,$4110,z_SUV,no,$0,0,0,$0,7,0,Highly Urban; Urban
940190872,14-Jan-63,36,$0,No,$0,z_No,z_F,Bachelors,Student,38,Commercial,$16280,Minivan,no,$3365,3,2,$727,11,1,Highly Urban; Urban
940952343,11-Jul-42,57,$33545,No,$178637,Yes,M,Bachelors,Professional,33,Commercial,$4850,Pickup,yes,$0,0,0,$0,7,0,Highly Urban; Urban
357800314,13-May-55,44,$61798,No,$227814,Yes,M,z_High School,Clerical,20,Private,$17640,Van,no,$3863,1,3,$0,10,0,Highly Urban; Urban
133081925,24-May-61,38,$40197,Yes,$160874,z_No,M,z_High School,z_Blue Collar,26,Commercial,$9720,Pickup,yes,$0,0,0,$4322,1,1,Highly Urban; Urban
849017950,08-Nov-56,43,$77437,No,$218079,Yes,z_F,Bachelors,z_Blue Collar,27,Commercial,$13540,z_SUV,no,$1879,1,5,$2323,10,1,Highly Urban; Urban
85819203,02-Nov-67,32,$7308,No,,Yes,z_F,z_High School,Home Maker,42,Private,$26020,Pickup,no,$10626,1,4,$6506,6,1,Highly Urban; Urban
341162899,03-May-55,44,$3985,No,$66681,z_No,M,z_High School,Student,17,Private,$15350,Minivan,no,$0,0,0,$0,11,0,z_Highly Rural; Rural
69206496,09-Aug-56,43,$98128,No,$271063,Yes,z_F,Bachelors,z_Blue Collar,20,Commercial,$15610,Minivan,no,$0,0,3,$0,9,0,z_Highly Rural; Rural
887875616,11-Feb-41,58,$49128,No,$160194,Yes,M,z_High School,z_Blue Collar,48,Private,$13470,Minivan,yes,$0,0,2,$0,1,0,z_Highly Rural; Rural
236679968,16-Sep-56,43,$37135,No,$160427,Yes,M,Masters,,59,Commercial,$5210,Pickup,yes,$0,0,0,$0,16,0,Highly Urban; Urban
962082022,04-Dec-52,46,$48407,No,$182720,Yes,z_F,Bachelors,Professional,34,Private,$9980,Minivan,no,$0,0,3,$0,11,0,Highly Urban; Urban
797095158,25-Nov-46,52,$37049,No,$196411,Yes,z_F,z_High School,z_Blue Collar,21,Commercial,$28390,z_SUV,no,$0,0,0,$0,9,0,z_Highly Rural; Rural
344586956,13-Oct-53,46,$45996,No,$192429,z_No,z_F,z_High School,Clerical,49,Private,$6100,z_SUV,no,$0,0,1,$0,1,0,z_Highly Rural; Rural
452488874,07-Jan-44,55,$41841,No,$197511,Yes,M,Masters,Manager,46,Private,$24100,Minivan,no,$0,0,1,$0,1,0,Highly Urban; Urban
935669162,01-Feb-60,39,$5538,No,$78372,Yes,z_F,Bachelors,Home Maker,49,Private,$5950,Sports Car,no,$6127,1,0,$1097,7,1,Highly Urban; Urban
158481523,23-Sep-62,37,$5678,Yes,$0,z_No,z_F,<High School,Student,42,Private,$2070,z_SUV,no,$6535,2,1,$3327,1,1,Highly Urban; Urban
527123095,04-Jan-54,45,$66809,No,$246682,Yes,M,Masters,Lawyer,38,Private,$13970,Minivan,no,$0,0,1,$0,11,0,Highly Urban; Urban
597035878,09-Jun-43,56,$83464,No,$316391,Yes,z_F,z_High School,Manager,37,Private,$12740,z_SUV,no,$29423,2,3,$0,1,0,Highly Urban; Urban
295796026,15-Aug-36,63,$31269,No,$201461,Yes,M,z_High School,Professional,42,Private,$29400,Minivan,yes,$0,0,0,$0,1,0,z_Highly Rural; Rural
444076869,11-Jun-65,34,$25535,No,$99326,Yes,z_F,<High School,Clerical,45,Private,$18270,z_SUV,no,$30146,2,1,$0,8,0,Highly Urban; Urban
952659124,14-Jul-38,61,$47534,No,$199888,Yes,M,<High School,Clerical,22,Private,$12350,z_SUV,no,$2414,1,0,$4578,1,1,Highly Urban; Urban
113222817,26-Aug-66,33,$114322,No,$301530,Yes,M,Bachelors,z_Blue Collar,14,Commercial,$17190,Van,yes,$10786,2,3,$0,8,0,Highly Urban; Urban
35003648,11-Feb-63,36,$12938,No,$0,Yes,z_F,z_High School,Student,31,Commercial,$15520,z_SUV,no,$0,0,1,$0,1,0,z_Highly Rural; Rural
321474886,07-Jan-52,47,$153941,No,$421045,Yes,z_F,PhD,Lawyer,41,Private,$23630,Sports Car,no,$0,0,3,$0,12,0,Highly Urban; Urban
779656132,08-Sep-52,47,$33519,No,$150028,Yes,M,z_High School,Clerical,27,Private,$9550,Pickup,no,$0,0,0,$0,1,0,z_Highly Rural; Rural
207249253,31-May-51,48,$33434,No,$176292,Yes,z_F,Bachelors,Clerical,38,Private,$6300,z_SUV,no,$3614,3,2,$3682,12,1,Highly Urban; Urban
712199859,01-May-49,50,$86825,No,$228978,Yes,z_F,z_High School,z_Blue Collar,33,Commercial,$18820,Minivan,no,$10377,3,4,$0,,0,Highly Urban; Urban
677948838,24-Apr-53,46,$45300,No,$152064,Yes,M,z_High School,z_Blue Collar,28,Commercial,$6030,Pickup,yes,$0,0,0,$0,1,0,Highly Urban; Urban
677580632,13-Oct-43,56,$13614,No,$96941,z_No,M,Masters,Lawyer,34,Private,$25250,Minivan,yes,$4188,2,0,$0,13,0,Highly Urban; Urban
33104009,04-Feb-52,47,$133908,No,$358993,Yes,M,PhD,,26,Commercial,$17320,Van,yes,$0,0,1,$0,16,0,Highly Urban; Urban
210265123,18-May-71,28,$30877,No,$114482,Yes,z_F,<High School,Clerical,26,Private,$17360,Minivan,no,$0,0,0,$0,1,0,Highly Urban; Urban
177354785,02-Sep-50,49,,No,,Yes,z_F,<High School,Student,21,Private,$7150,z_SUV,no,$4742,2,0,$0,7,0,Highly Urban; Urban
434062050,12-Jul-65,34,$37806,No,$173130,Yes,z_F,Bachelors,Clerical,46,Private,$3680,z_SUV,no,$0,0,0,$1324,8,1,z_Highly Rural; Rural
805608706,01-Nov-51,48,$44808,No,$199470,Yes,M,z_High School,z_Blue Collar,25,Commercial,$10780,Pickup,yes,$5001,2,4,$3806,1,1,Highly Urban; Urban
