policy_id,age,cust_age_category,income,parent1,home_value,married,gender,education,occupation,travel_time,car_usage,IDV,car_type,red_car,old_claim,claim_freq,MVR_points,claim_amount,car_age,car_age_category,claim_status,urbanicity
649678964,38,young,,Yes,"$0",z_No,M,"z_High School",Clerical,61,Private,"$19550",Van,no,"$6436",1,3,"$8349",1,New,1,"z_Highly Rural; Rural"
872231801,33,young,"$18196",No,"$0",Yes,z_F,"z_High School",Student,26,Commercial,"$8510","Sports Car",no,"$0",0,0,"$0",8,used,0,"Highly Urban; Urban"
866009032,48,mid-age,"$78254",No,"$233959",Yes,z_F,"z_High School",Manager,37,Private,"$14130","Sports Car",no,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
530290205,53,mid-age,"$96093",No,"$282737",Yes,z_F,Bachelors,Manager,25,Private,"$6800",z_SUV,no,"$0",0,0,"$0",14,old,0,"Highly Urban; Urban"
241778827,71,old-age,,No,"$199054",Yes,M,Masters,Professional,30,Private,"$29910","Sports Car",no,"$0",0,6,"$0",12,used,0,"z_Highly Rural; Rural"
195066900,46,mid-age,"$75983",No,"$252802",Yes,M,Masters,,21,Private,"$14610",Minivan,no,"$0",0,0,"$0",14,old,0,"Highly Urban; Urban"
782175592,35,young,,No,"$345792",Yes,M,Bachelors,Manager,20,Private,"$17470",Van,no,"$0",0,3,"$0",13,old,0,"Highly Urban; Urban"
471037982,59,mid-age,"$320127",No,"$750455",Yes,M,PhD,,19,Commercial,"$57970","Panel Truck",yes,"$6375",2,5,"$3231",12,used,1,"Highly Urban; Urban"
461738989,30,young,"$9361",No,"$0",Yes,z_F,"z_High School",Student,38,Private,"$2440","Sports Car",no,"$31992",1,0,"$3428",1,New,1,"Highly Urban; Urban"
609885620,53,mid-age,"$0",No,"$92718",Yes,z_F,Bachelors,Student,12,Commercial,"$19940",z_SUV,no,"$1936",1,8,"$4073",7,used,1,"Highly Urban; Urban"
847435455,62,old-age,"$189238",No,,z_No,M,Masters,,43,Commercial,"$43960","Panel Truck",no,"$0",0,2,"$0",21,vintage,0,"Highly Urban; Urban"
75735980,47,mid-age,"$0",No,"$0",z_No,M,"z_High School",Student,59,Commercial,"$6200",Pickup,yes,"$4754",2,8,"$109",1,New,1,"Highly Urban; Urban"
384021681,42,mid-age,,No,"$133175",Yes,z_F,"z_High School","Home Maker",5,Private,"$5800",z_SUV,no,"$8598",2,5,"$0",8,used,0,"Highly Urban; Urban"
393032113,52,mid-age,"$52829",No,"$192969",Yes,M,Bachelors,Clerical,41,Private,"$14720",Minivan,yes,"$0",0,1,"$0",13,old,0,"Highly Urban; Urban"
589800015,43,mid-age,"$36614",No,"$141879",Yes,z_F,"z_High School","z_Blue Collar",42,Commercial,"$25580",Pickup,no,"$4078",2,0,"$680",1,New,1,"Highly Urban; Urban"
114105233,50,mid-age,"$143358",No,"$400319",Yes,z_F,Masters,Lawyer,52,Private,"$20840",z_SUV,no,"$0",0,2,"$0",18,old,0,"Highly Urban; Urban"
511966190,31,young,"$58391",No,"$187063",Yes,M,"z_High School","z_Blue Collar",34,Commercial,"$10440",Pickup,no,"$2018",3,0,"$4078",8,used,1,"Highly Urban; Urban"
620550828,37,young,"$32053",No,,Yes,z_F,"z_High School","Home Maker",46,Private,"$18930","Sports Car",no,"$0",0,1,"$0",7,used,0,"Highly Urban; Urban"
696933036,31,young,"$24965",No,"$166669",Yes,M,"z_High School",Student,29,Commercial,"$15440",Minivan,no,"$38197",1,5,"$0",1,New,0,"Highly Urban; Urban"
862631041,30,young,"$32809",No,"$141859",Yes,z_F,"z_High School","z_Blue Collar",24,Commercial,"$8260",z_SUV,no,"$0",0,2,"$4308",1,New,1,"Highly Urban; Urban"
77257945,40,young,,No,"$206959",Yes,z_F,"z_High School","z_Blue Collar",45,Commercial,"$1500","Sports Car",no,"$2154",3,5,"$96",1,New,1,"Highly Urban; Urban"
976863366,43,mid-age,"$33403",No,"$177486",Yes,z_F,Bachelors,"Home Maker",6,Private,"$8550",z_SUV,no,"$0",0,0,"$0",7,used,0,"z_Highly Rural; Rural"
461643800,50,mid-age,"$96762",No,"$274013",Yes,M,Masters,Lawyer,16,Private,"$16180",Minivan,no,"$0",0,1,"$0",16,old,0,"Highly Urban; Urban"
990834385,64,old-age,"$15878",No,"$130367",Yes,z_F,"<High School",Clerical,20,Private,"$16180","Sports Car",no,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
411870556,44,mid-age,"$22960",No,"$142579",Yes,M,"z_High School","z_Blue Collar",21,Commercial,"$11690",Pickup,yes,"$0",0,1,"$1556",10,used,1,"Highly Urban; Urban"
363214843,47,mid-age,"$28966",No,"$127520",Yes,M,"<High School",Clerical,54,Commercial,"$6400",Pickup,yes,"$0",0,1,"$0",1,New,0,"z_Highly Rural; Rural"
533779817,45,mid-age,"$107327",No,"$316035",z_No,z_F,Bachelors,Professional,38,Private,"$24320","Sports Car",no,"$0",0,3,"$0",9,used,0,"Highly Urban; Urban"
494471934,43,mid-age,"$636",Yes,"$0",z_No,M,"<High School",Student,34,Private,"$8450",Minivan,no,"$2210",2,0,"$1222",5,New,1,"Highly Urban; Urban"
244454444,62,old-age,"$0",No,"$114515",Yes,z_F,"z_High School","Home Maker",39,Private,"$11060","Sports Car",no,"$0",0,1,"$6767",1,New,1,"Highly Urban; Urban"
163433307,42,mid-age,"$67644",No,"$233085",Yes,z_F,Bachelors,"z_Blue Collar",25,Commercial,"$12460",Minivan,no,"$0",0,5,"$0",8,used,0,"Highly Urban; Urban"
745465646,50,mid-age,"$100094",No,"$274673",Yes,M,Masters,Manager,15,Commercial,"$44110","Panel Truck",no,"$21533",3,3,"$0",13,old,0,"Highly Urban; Urban"
331190396,36,young,"$52720",No,"$0",z_No,M,"z_High School",Clerical,41,Commercial,"$9460",Pickup,yes,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
54333597,65,old-age,"$5013",No,"$107287",Yes,z_F,"z_High School",Student,32,Commercial,"$8670","Sports Car",no,"$5900",1,8,"$2415",8,used,1,"Highly Urban; Urban"
850833893,54,mid-age,"$52182",No,"$177163",Yes,z_F,"<High School","z_Blue Collar",38,Commercial,"$28890",Pickup,no,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
528358373,28,young,"$0",Yes,"$0",z_No,M,Bachelors,Student,30,Commercial,"$4300",Minivan,yes,"$6905",1,0,"$2493",13,old,1,"Highly Urban; Urban"
430391863,51,mid-age,"$61569",No,"$233243",Yes,z_F,Masters,Professional,23,Private,"$30190",Pickup,no,"$0",0,0,"$0",8,used,0,"Highly Urban; Urban"
285745137,,"invalid age","$14484",No,"$0",z_No,z_F,"<High School",Clerical,20,Private,"$2950","Sports Car",yes,"$4518",1,1,"$4798",1,New,1,"Highly Urban; Urban"
805025207,51,mid-age,"$26416",No,"$116607",z_No,z_F,"<High School",Clerical,48,Commercial,"$35610",Pickup,no,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
833478490,55,mid-age,"$244905",No,"$602718",Yes,M,PhD,,19,Commercial,"$31490","Panel Truck",yes,"$5353",1,0,"$0",10,used,0,"Highly Urban; Urban"
668800586,43,mid-age,"$35313",No,"$135863",Yes,z_F,"z_High School","z_Blue Collar",5,Private,"$7940",z_SUV,no,"$0",0,2,"$0",6,used,0,"Highly Urban; Urban"
265985086,50,mid-age,,No,"$178643",z_No,z_F,"z_High School",Clerical,13,Private,"$9370",z_SUV,no,"$0",0,2,"$0",8,used,0,"Highly Urban; Urban"
35771994,50,mid-age,"$0",No,"$0",Yes,M,"<High School",Student,57,Commercial,"$7350",Pickup,no,"$17009",3,4,"$698",1,New,1,"Highly Urban; Urban"
789711634,36,young,"$84674",No,,Yes,M,Masters,Lawyer,39,Private,"$6100",Minivan,yes,"$0",0,0,"$0",11,used,0,"Highly Urban; Urban"
108659532,27,young,"$104575",Yes,"$0",z_No,M,Bachelors,"z_Blue Collar",42,Commercial,"$25660","Panel Truck",yes,"$0",0,2,"$4487",12,used,1,"Highly Urban; Urban"
473467818,48,mid-age,"$144241",No,"$0",z_No,z_F,PhD,Manager,43,Private,"$20720",z_SUV,no,"$23013",2,4,"$0",24,vintage,0,"Highly Urban; Urban"
718684940,52,mid-age,"$74468",No,,Yes,z_F,Masters,Manager,20,Private,"$8950","Sports Car",no,"$0",0,0,"$0",16,old,0,"Highly Urban; Urban"
487108914,60,mid-age,"$40092",No,"$188729",Yes,z_F,Bachelors,Professional,9,Private,"$11510",z_SUV,no,"$6196",2,0,"$0",10,used,0,"Highly Urban; Urban"
158868302,51,mid-age,"$188187",No,"$0",z_No,z_F,PhD,Doctor,51,Private,"$41620",Van,no,"$0",0,1,"$0",20,old,0,"Highly Urban; Urban"
196518497,43,mid-age,"$45289",No,"$0",z_No,M,"z_High School",Clerical,53,Commercial,"$38750","Panel Truck",yes,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
112106611,43,mid-age,"$112450",Yes,"$337743",z_No,M,Masters,Lawyer,12,Private,"$17290",Van,no,"$0",0,3,"$3674",18,old,1,"Highly Urban; Urban"
392516352,27,young,"$98136",No,"$247369",Yes,z_F,Masters,Professional,32,Private,"$16440",Minivan,no,"$0",0,0,"$0",13,old,0,"Highly Urban; Urban"
423712104,48,mid-age,"$113886",No,"$0",z_No,M,PhD,Doctor,16,Private,"$29730",Minivan,no,"$7196",3,0,"$0",15,old,0,"Highly Urban; Urban"
46690768,48,mid-age,"$49082",No,"$202791",Yes,z_F,Bachelors,"z_Blue Collar",34,Commercial,"$24800","Sports Car",no,"$42845",2,2,"$0",12,used,0,"Highly Urban; Urban"
842343436,50,mid-age,,No,"$534957",Yes,M,PhD,Manager,24,Commercial,"$28540","Panel Truck",yes,"$9527",2,2,"$0",14,old,0,"Highly Urban; Urban"
102863719,53,mid-age,"$32073",No,"$145645",Yes,M,"z_High School","z_Blue Collar",25,Private,"$10010",Pickup,no,"$0",0,0,"$0",10,used,0,"z_Highly Rural; Rural"
868816070,35,young,"$51912",No,"$162562",z_No,M,"z_High School","z_Blue Collar",14,Commercial,"$30420","Panel Truck",yes,"$0",0,0,"$0",9,used,0,"z_Highly Rural; Rural"
299784097,37,young,"$29002",No,"$142734",Yes,M,"z_High School",Clerical,18,Private,"$9140",Pickup,yes,"$0",0,2,"$0",9,used,0,"Highly Urban; Urban"
315330356,45,mid-age,"$77337",No,"$0",z_No,z_F,Bachelors,Professional,37,Private,"$26010",z_SUV,no,"$6238",2,3,"$21829",12,used,1,"Highly Urban; Urban"
356334131,35,young,"$149937",No,"$404842",Yes,z_F,Bachelors,Professional,36,Private,"$19990",z_SUV,no,"$0",0,0,"$1325",7,used,1,"Highly Urban; Urban"
937573684,39,young,"$33043",No,"$135257",Yes,M,"z_High School",Manager,31,Commercial,"$8700",Pickup,no,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
603486842,48,mid-age,"$203751",No,"$504144",Yes,z_F,PhD,Doctor,25,Private,"$21640",z_SUV,no,"$2175",2,4,"$0",13,old,0,"Highly Urban; Urban"
829880450,52,mid-age,"$74203",No,"$0",z_No,z_F,Bachelors,Manager,31,Private,"$20580",Minivan,no,"$0",0,0,"$0",11,used,0,"Highly Urban; Urban"
707840499,38,young,"$47604",No,"$212673",Yes,M,Bachelors,Clerical,31,Private,"$15610",Minivan,yes,"$0",0,0,"$0",12,used,0,"Highly Urban; Urban"
681388843,54,mid-age,"$191330",No,"$0",z_No,M,PhD,Lawyer,34,Private,"$3430",Minivan,yes,"$0",0,0,"$0",16,old,0,"Highly Urban; Urban"
265250920,35,young,"$1886",No,"$55001",Yes,z_F,"<High School","Home Maker",27,Private,"$12690",z_SUV,no,"$0",0,0,"$3692",1,New,1,"Highly Urban; Urban"
361438642,36,young,"$111961",No,"$0",z_No,M,Bachelors,"z_Blue Collar",33,Commercial,"$16300",Van,no,"$0",0,2,"$0",12,used,0,"Highly Urban; Urban"
617209961,45,mid-age,"$73240",No,"$217583",z_No,M,Masters,,31,Commercial,"$5700",Pickup,yes,"$0",0,1,"$0",16,old,0,"Highly Urban; Urban"
286281563,28,young,"$29802",No,"$149126",Yes,M,"<High School","z_Blue Collar",44,Commercial,"$4480",Pickup,yes,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
333376964,45,mid-age,"$107202",No,"$268710",Yes,M,Masters,Manager,25,Private,"$22410",Minivan,no,"$32164",2,3,"$0",0,New,0,"Highly Urban; Urban"
224630256,56,mid-age,"$140205",No,"$378490",z_No,z_F,Masters,Manager,22,Private,"$15520","Sports Car",no,"$0",0,4,"$0",15,old,0,"Highly Urban; Urban"
440161891,43,mid-age,"$55274",No,"$220590",Yes,z_F,Bachelors,"z_Blue Collar",24,Commercial,"$17740",z_SUV,no,"$4500",2,8,"$8609",9,used,1,"Highly Urban; Urban"
633052576,52,mid-age,"$74620",No,"$227542",z_No,z_F,Masters,Lawyer,17,Private,"$10660",z_SUV,no,"$5029",3,2,"$0",18,old,0,"Highly Urban; Urban"
438145979,32,young,"$0",No,"$0",Yes,M,"z_High School",Student,29,Commercial,"$11990",Minivan,no,"$6867",3,3,"$5200",10,used,1,"Highly Urban; Urban"
878478018,51,mid-age,"$0",No,"$0",Yes,z_F,"z_High School",Student,37,Commercial,"$6600","Sports Car",no,"$0",0,3,"$0",1,New,0,"z_Highly Rural; Rural"
823508688,50,mid-age,"$74366",No,"$264375",Yes,z_F,Bachelors,Professional,35,Private,"$13940",z_SUV,no,"$4563",2,1,"$0",11,used,0,"Highly Urban; Urban"
122169806,59,mid-age,"$264817",No,"$0",z_No,z_F,PhD,Doctor,37,Private,"$33880",z_SUV,no,"$0",0,1,"$0",11,used,0,"Highly Urban; Urban"
10755990,49,mid-age,"$54639",No,"$0",z_No,M,"<High School",Clerical,50,Private,"$6400",Pickup,yes,"$0",0,1,"$0",1,New,0,"z_Highly Rural; Rural"
697285724,61,old-age,"$28350",No,"$173790",Yes,z_F,Bachelors,Professional,23,Private,"$21180","Sports Car",no,"$9637",2,2,"$2118",18,old,1,"Highly Urban; Urban"
609374475,29,young,"$5292",No,"$0",z_No,M,"z_High School",Student,30,Commercial,"$2670",Minivan,yes,"$0",0,0,"$5722",8,used,1,"Highly Urban; Urban"
267711395,54,mid-age,"$97777",No,"$296937",Yes,z_F,Masters,Lawyer,47,Private,"$17260","Sports Car",no,"$1540",2,2,"$0",9,used,0,"Highly Urban; Urban"
680825444,42,mid-age,"$61415",No,"$250198",Yes,z_F,"z_High School","z_Blue Collar",18,Commercial,"$21300",Pickup,no,"$0",0,0,"$2419",1,New,1,"Highly Urban; Urban"
419976048,48,mid-age,,No,"$0",z_No,M,"<High School",Student,41,Commercial,"$22280",Van,yes,"$0",0,0,"$3909",1,New,1,"z_Highly Rural; Rural"
950231079,36,young,"$102382",No,"$0",z_No,z_F,PhD,Doctor,10,Private,"$19230",z_SUV,no,"$0",0,0,"$0",12,used,0,"Highly Urban; Urban"
983515860,44,mid-age,"$60398",No,"$216070",Yes,M,"z_High School",Clerical,18,Private,"$1500",Minivan,yes,"$3751",2,5,"$0",9,used,0,"Highly Urban; Urban"
102262070,46,mid-age,"$146882",No,"$0",z_No,M,PhD,Manager,34,Commercial,"$21830",Van,yes,"$8170",2,3,"$0",10,used,0,"Highly Urban; Urban"
12254781,54,mid-age,"$114434",No,"$349801",Yes,M,Masters,Manager,38,Private,"$18340",Van,no,"$0",0,2,"$0",19,old,0,"Highly Urban; Urban"
380504799,40,young,"$72551",Yes,"$0",z_No,M,"z_High School","z_Blue Collar",22,Commercial,"$12760",Minivan,no,"$4895",2,2,"$2703",8,used,1,"Highly Urban; Urban"
192299372,63,old-age,"$33314",No,"$0",z_No,z_F,Bachelors,Professional,43,Private,"$24210",z_SUV,no,"$3165",1,3,"$0",8,used,0,"Highly Urban; Urban"
905763628,57,mid-age,,No,"$0",Yes,z_F,"z_High School",Student,32,Private,"$7200",z_SUV,no,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
254189245,37,young,"$15739",No,"$138776",Yes,z_F,"z_High School","Home Maker",23,Private,"$9230","Sports Car",no,"$0",0,3,"$4772",6,used,1,"Highly Urban; Urban"
877277908,55,mid-age,"$149854",No,"$0",z_No,M,PhD,Manager,23,Private,"$10250",Minivan,no,"$0",0,0,"$0",13,old,0,"Highly Urban; Urban"
351165047,41,mid-age,,Yes,"$132681",z_No,z_F,"<High School",Clerical,30,Private,"$21650",z_SUV,no,"$8756",1,5,"$0",1,New,0,"Highly Urban; Urban"
119472566,33,young,"$39156",Yes,"$0",z_No,z_F,"z_High School",Clerical,40,Private,"$19690",Pickup,no,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
253676972,48,mid-age,"$48837",No,"$198193",Yes,M,"z_High School",Clerical,42,Private,"$6640",Minivan,yes,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
149295193,49,mid-age,"$94464",No,"$313932",Yes,M,PhD,,47,Commercial,"$22300",Van,no,"$7016",3,0,"$0",15,old,0,"Highly Urban; Urban"
580269839,33,young,"$157263",Yes,"$0",z_No,z_F,PhD,Lawyer,60,Private,"$36480","Sports Car",no,"$4597",2,0,"$10839",16,old,1,"Highly Urban; Urban"
750139165,50,mid-age,"$257416",No,"$0",z_No,z_F,PhD,,50,Commercial,"$31630",Van,no,"$19016",2,0,"$0",13,old,0,"Highly Urban; Urban"
282342738,44,mid-age,"$27508",Yes,,z_No,z_F,Masters,"Home Maker",9,Private,"$4250",z_SUV,no,"$0",0,1,"$0",14,old,0,"z_Highly Rural; Rural"
960450201,33,young,"$110125",No,"$308850",Yes,M,Masters,Manager,12,Private,"$14190",Minivan,no,"$0",0,0,"$0",16,old,0,"Highly Urban; Urban"
40878256,57,mid-age,"$94167",Yes,"$0",z_No,M,PhD,Doctor,23,Private,"$21900",Van,yes,"$0",0,0,"$0",20,old,0,"Highly Urban; Urban"
420449322,45,mid-age,"$39978",No,"$162767",Yes,z_F,Bachelors,"z_Blue Collar",16,Commercial,"$10000","Sports Car",no,"$0",0,1,"$0",12,used,0,"Highly Urban; Urban"
579502435,55,mid-age,"$51811",No,,z_No,z_F,Bachelors,"z_Blue Collar",29,Commercial,"$7000","Sports Car",no,"$1815",4,0,"$3842",11,used,1,"Highly Urban; Urban"
30002740,35,young,"$27396",No,"$123548",Yes,z_F,"<High School","z_Blue Collar",40,Private,"$15180",Pickup,no,"$0",0,0,"$0",4,New,0,"Highly Urban; Urban"
467160454,41,mid-age,"$69083",No,"$271197",Yes,z_F,Bachelors,Professional,35,Private,"$10510",z_SUV,no,"$6168",3,2,"$0",16,old,0,"Highly Urban; Urban"
809790690,54,mid-age,"$5340",No,"$0",z_No,z_F,Bachelors,"Home Maker",19,Private,"$2030","Sports Car",no,"$0",0,0,"$0",12,used,0,"z_Highly Rural; Rural"
273257834,46,mid-age,"$91685",No,"$287159",Yes,z_F,Bachelors,"z_Blue Collar",38,Commercial,"$15270",z_SUV,no,"$0",0,0,"$0",5,New,0,"Highly Urban; Urban"
487616897,52,mid-age,"$26116",No,"$0",z_No,z_F,"z_High School","Home Maker",51,Private,"$16850",z_SUV,no,"$0",0,1,"$0",7,used,0,"z_Highly Rural; Rural"
610090177,31,young,"$80861",No,"$222576",Yes,M,Bachelors,"z_Blue Collar",20,Commercial,"$29980","Panel Truck",no,"$0",0,1,"$0",6,used,0,"z_Highly Rural; Rural"
811513388,36,young,"$0",No,"$0",Yes,M,"z_High School",Student,52,Commercial,"$13350",Minivan,yes,"$0",0,0,"$0",7,used,0,"z_Highly Rural; Rural"
459939116,51,mid-age,"$31860",No,"$0",z_No,M,"z_High School","z_Blue Collar",32,Commercial,"$9540",Pickup,no,"$0",0,3,"$4452",1,New,1,"Highly Urban; Urban"
715222188,43,mid-age,,No,"$0",Yes,z_F,"z_High School",Student,22,Commercial,"$17600",z_SUV,no,"$5336",2,0,"$5272",1,New,1,"Highly Urban; Urban"
961642063,47,mid-age,"$75210",No,"$258319",Yes,z_F,"<High School","z_Blue Collar",35,Private,"$19460",z_SUV,no,"$0",0,0,"$3960",1,New,1,"Highly Urban; Urban"
678143361,34,young,"$6953",Yes,"$56355",z_No,z_F,"<High School","Home Maker",16,Private,"$4900","Sports Car",no,"$0",0,2,"$0",5,New,0,"Highly Urban; Urban"
603921005,54,mid-age,"$82465",No,"$256667",z_No,z_F,Bachelors,"z_Blue Collar",32,Private,"$18910",z_SUV,no,"$0",0,0,"$0",11,used,0,"z_Highly Rural; Rural"
228656657,44,mid-age,"$76922",No,"$289712",Yes,M,"z_High School","z_Blue Collar",30,Commercial,"$28580",Minivan,yes,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
682965504,52,mid-age,"$95833",No,"$298849",Yes,M,Bachelors,Professional,31,Private,"$16050",Minivan,no,"$0",0,0,"$0",8,used,0,"Highly Urban; Urban"
174940894,57,mid-age,"$4204",No,"$0",Yes,M,"z_High School",Student,32,Commercial,"$22950","Panel Truck",yes,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
142360940,58,mid-age,"$84608",No,"$250392",z_No,z_F,Masters,Professional,25,Private,"$26880",Minivan,no,"$0",0,0,"$0",15,old,0,"Highly Urban; Urban"
417622657,53,mid-age,"$0",No,"$94471",Yes,z_F,PhD,"Home Maker",33,Private,"$6800","Sports Car",no,"$1909",1,3,"$0",14,old,0,"Highly Urban; Urban"
397207019,57,mid-age,"$145655",No,"$0",z_No,M,Masters,Professional,25,Commercial,"$21770",Van,no,"$0",0,2,"$0",21,vintage,0,"z_Highly Rural; Rural"
887711236,36,young,"$69714",No,"$201852",Yes,M,Bachelors,"z_Blue Collar",36,Commercial,"$12070",Pickup,no,"$597",1,9,"$4171",8,used,1,"Highly Urban; Urban"
805025207,53,mid-age,"$51802",No,"$0",z_No,z_F,"z_High School",Clerical,48,Private,"$24600",Minivan,no,"$0",0,2,"$0",11,used,0,"z_Highly Rural; Rural"
533080109,38,young,"$97114",Yes,"$0",z_No,M,Bachelors,"z_Blue Collar",59,Commercial,"$25530","Panel Truck",yes,"$0",0,1,"$1204",5,New,1,"Highly Urban; Urban"
552946822,33,young,"$77951",Yes,"$226375",z_No,z_F,Bachelors,Professional,47,Private,"$22310",Minivan,no,"$8294",2,2,"$0",1,New,0,"Highly Urban; Urban"
237008961,21,young,"$360",Yes,"$0",z_No,M,"z_High School",Student,65,Commercial,"$5250",Pickup,yes,"$36775",2,0,"$0",8,used,0,"z_Highly Rural; Rural"
64979459,32,young,"$5768",Yes,"$0",z_No,z_F,"z_High School",Student,40,Commercial,"$5280",z_SUV,no,"$3409",1,2,"$0",1,New,0,"Highly Urban; Urban"
415120460,53,mid-age,"$0",No,"$0",z_No,z_F,Masters,"Home Maker",28,Private,"$16530",z_SUV,no,"$0",0,0,"$0",14,old,0,"z_Highly Rural; Rural"
834563499,49,mid-age,"$4216",No,,Yes,M,Bachelors,Student,55,Commercial,"$17960",Minivan,yes,"$4466",1,1,"$7324",17,old,1,"Highly Urban; Urban"
897488151,51,mid-age,"$11070",No,"$0",Yes,M,"<High School",Student,30,Private,"$13200",Minivan,yes,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
666517830,45,mid-age,"$186027",No,"$455275",z_No,M,PhD,Doctor,57,Private,"$20100",Van,yes,"$2104",3,2,"$3278",10,used,1,"Highly Urban; Urban"
101302659,66,old-age,"$83827",No,"$275725",Yes,z_F,Bachelors,"z_Blue Collar",10,Commercial,"$43590",Minivan,no,"$0",0,1,"$0",8,used,0,"Highly Urban; Urban"
163145873,35,young,"$0",No,"$60714",Yes,z_F,"<High School","Home Maker",58,Private,"$13820","Sports Car",no,"$4896",1,1,"$1399",7,used,1,"Highly Urban; Urban"
380354092,33,young,"$5063",No,"$118608",Yes,M,Bachelors,"Home Maker",28,Commercial,"$32370","Panel Truck",yes,"$6902",3,0,"$4920",11,used,1,"Highly Urban; Urban"
906189650,48,mid-age,"$100218",No,"$287441",Yes,M,"z_High School",Professional,37,Private,"$16320",Van,yes,"$0",0,4,"$0",9,used,0,"Highly Urban; Urban"
132609655,33,young,"$40990",No,"$151286",Yes,z_F,"z_High School","z_Blue Collar",22,Commercial,"$8900",z_SUV,no,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
21806232,56,mid-age,"$133949",No,"$360770",Yes,z_F,Bachelors,Professional,38,Commercial,"$27530",Pickup,no,"$7557",3,0,"$0",1,New,0,"z_Highly Rural; Rural"
730441601,53,mid-age,"$17424",No,"$0",Yes,M,Bachelors,Student,39,Commercial,"$10860",Pickup,yes,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
672631938,50,mid-age,"$0",No,,Yes,z_F,Masters,"Home Maker",18,Private,"$16230",z_SUV,no,"$32135",3,4,"$0",16,old,0,"Highly Urban; Urban"
419477569,50,mid-age,"$55246",No,,Yes,M,Masters,Lawyer,26,Private,"$16160",Minivan,no,"$0",0,2,"$0",24,vintage,0,"z_Highly Rural; Rural"
93592327,46,mid-age,"$116634",No,"$360331",z_No,M,Bachelors,"z_Blue Collar",14,Commercial,"$17760",Van,yes,"$0",0,0,"$0",14,old,0,"Highly Urban; Urban"
978376735,59,mid-age,"$68526",No,"$219285",Yes,M,Masters,Professional,35,Commercial,"$30390","Panel Truck",no,"$5714",3,2,"$4995",12,used,1,"Highly Urban; Urban"
845009116,53,mid-age,"$16536",No,"$133204",Yes,z_F,Bachelors,"Home Maker",24,Private,"$17700",z_SUV,no,"$0",0,2,"$0",6,used,0,"Highly Urban; Urban"
330453426,38,young,"$48484",No,"$190992",Yes,M,Bachelors,Professional,43,Commercial,"$11840",Pickup,yes,"$5726",2,7,"$6435",11,used,1,"Highly Urban; Urban"
884566879,43,mid-age,"$77488",No,"$223714",Yes,z_F,Bachelors,"z_Blue Collar",33,Commercial,"$27000",z_SUV,no,"$954",3,5,"$0",12,used,0,"Highly Urban; Urban"
580997822,41,mid-age,"$36978",No,"$145526",Yes,M,"z_High School",Clerical,62,Commercial,"$9300",Pickup,yes,"$0",0,0,"$0",7,used,0,"z_Highly Rural; Rural"
267621875,45,mid-age,"$37986",No,"$183759",Yes,M,"z_High School",Clerical,24,Private,"$15610",Minivan,yes,"$0",0,0,"$0",6,used,0,"Highly Urban; Urban"
437742008,42,mid-age,"$43834",Yes,"$153656",z_No,z_F,"z_High School","z_Blue Collar",38,Commercial,"$33280",z_SUV,no,"$0",0,1,"$0",1,New,0,"z_Highly Rural; Rural"
328558442,34,young,"$95438",No,"$260567",Yes,M,"<High School","z_Blue Collar",57,Commercial,"$27730","Panel Truck",yes,"$19629",3,5,"$0",7,used,0,"Highly Urban; Urban"
536263138,44,mid-age,"$69785",No,"$242695",Yes,z_F,"z_High School","z_Blue Collar",34,Commercial,"$29550",Van,no,"$2615",2,0,"$0",8,used,0,"Highly Urban; Urban"
